;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HT
15/6/2023 17:00;13.5;2;2.2;0;106;14.1;0.4;11.5;7.8;19.2;0;15.8;0;54
15/6/2023 18:00;11.3;9;4;0;91;8.4;0.8;17.3;11.5;28.8;0;14.4;0;61
15/6/2023 19:00;13.2;10;3.1;0;77;6.1;0.8;15.6;11.9;27.5;0;13.3;0;66
15/6/2023 20:00;12.4;8;3;0;82;5.9;0.7;14.7;13.7;28.3;0;13;0;69
15/6/2023 21:00;9.5;8;2.4;0;72;5.9;0.5;8.2;11.8;20;0;12.1;0;76
15/6/2023 22:00;11.1;9;2.3;0;65;6.3;0.4;5.7;10.9;16.6;0;12.2;0;74
15/6/2023 23:00;7.9;5;0.3;0;318;3.3;0.5;6.1;13.3;19.4;0;11.9;0;75
16/6/2023 00:00;7.2;6;1.5;0;250;0.8;0.9;34.1;19.1;53.2;0;12.1;0;76
16/6/2023 01:00;13.2;12;1.3;0;250;0.8;0.7;26.9;18.6;45.5;0;12;0;77
16/6/2023 02:00;16.1;12;1;0;302;1.2;0.4;10.3;14.4;24.7;0;11.9;0;75
16/6/2023 03:00;12.2;7;0.7;0;54;0.9;0.3;5.5;12.6;18.1;0;11.4;0;76
16/6/2023 04:00;9.6;6;0.4;0;309;0.8;0.4;14.3;13.1;27.5;0;10.8;0;79
16/6/2023 05:00;11.6;9;1.3;0;34;0.8;0.5;24.2;14.3;38.6;0;10.9;0;77
16/6/2023 06:00;12.8;8;1.3;0;25;1.3;0.9;87.7;21.1;109.1;0;10.6;0;76
16/6/2023 07:00;19.5;19;2.3;0;90;3.7;0.9;40.5;16.3;56.9;0;12.1;0;69
16/6/2023 08:00;28.1;10;1.8;0;33;4.4;1.3;45;18.1;63.1;0;13.1;0;66
16/6/2023 09:00;25.7;13;1;0;302;10.4;0.8;24.6;13.9;38.4;0;16.2;0;56
16/6/2023 10:00;29.4;15;1.6;0;182;13.8;0.5;12.7;9.7;22.3;0;18.2;0;48
16/6/2023 11:00;20.8;8;2.4;0;115;15.4;0.3;6.5;3;9.5;0;17.3;0;51
16/6/2023 12:00;14.7;7;3.2;0;106;15.5;0.3;6.1;2.9;9;0;17.4;0;53
16/6/2023 13:00;10.9;7;2.6;0;118;13.3;0.4;9.1;4.9;14;0;17.4;0;53
16/6/2023 14:00;10;6;3.3;0;154;14.3;0.3;5.5;3.8;9.3;0;16.6;0;54
16/6/2023 15:00;12.7;6;3.2;0;152;14.7;0.3;5.1;2.7;7.8;0;16.9;0;52
16/6/2023 16:00;10;5;3.3;0;141;14.3;0.3;4.1;1.7;5.7;0;17;0;52
16/6/2023 17:00;8.9;6;3;0;149;11.7;0.3;8.5;4;12.6;0;15.9;0;56
16/6/2023 18:00;17;4;2.4;0;143;6.3;0.4;12.3;6.3;18.6;0;14.5;0;60
16/6/2023 19:00;13.6;6;2.4;0;132;3.6;0.5;11.1;7.2;18.4;0;13.8;0;61
16/6/2023 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/6/2023 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/6/2023 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/6/2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/6/2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/6/2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/6/2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 08:00;0;6;0;0;0;0;0;0;0;0;0;0;0;0
20/6/2023 09:00;0;9;3;0;107;10.9;0.5;12.6;3;15.5;0;16.9;0;49
20/6/2023 10:00;7;7;2.9;0;128;13.5;0.3;4.5;1;5.5;0;17.6;0;46
20/6/2023 11:00;5.5;4;3.3;0;125;14.4;0.3;3.5;0.5;4;0;18.6;0;44
20/6/2023 12:00;5.1;3;3.3;0;118;14.2;0.3;4.1;0.5;4.6;0;18.7;0;44
20/6/2023 13:00;8.6;2;3.4;0;113;14;0.5;5.3;1.2;6.5;0;18.7;0;44
20/6/2023 14:00;9.9;5;3.2;0;107;13.6;0.4;5.2;0.7;5.9;0;19.3;0;43
20/6/2023 15:00;27.7;6;3.3;0;109;12.8;0.3;4.3;1.4;5.7;0;18;0;46
20/6/2023 16:00;21.5;5;2.3;0;126;11.1;0.4;4.3;3.1;7.4;0;17;0;50
20/6/2023 17:00;15.7;5;2.2;0;144;11.2;0.4;4.2;3.3;7.5;0;16.4;0;53
20/6/2023 18:00;13.1;5;2.1;0;133;10;0.4;4.8;4.7;9.5;0;15.5;0;57
20/6/2023 19:00;11.7;5;2.6;0;109;7.5;0.5;5.9;6.7;12.6;0;14.7;0;59
20/6/2023 20:00;11.6;7;1.9;0;112;3.8;0.6;9.2;10.6;19.8;0;14.6;0;60
20/6/2023 21:00;13.5;6;1.7;0;109;4.7;0.5;5.4;8.1;13.5;0;14.2;0;61
20/6/2023 22:00;10.6;9;3.1;0;90;4.7;0.5;9.7;7.5;17.2;0;13.9;0;63
20/6/2023 23:00;8.4;6;2.9;0;88;5.6;0.4;5.2;5.9;11.1;0;13.5;0;64
21/6/2023 00:00;8.7;5;3.1;0;91;7.3;0.3;2;3.4;5.5;0;13.1;0;66
21/6/2023 01:00;8.1;6;3.2;0;88;8.3;0.3;1.4;1.9;3.4;0;12.4;0;70
21/6/2023 02:00;6.3;5;0.9;0;70;6.7;0.3;2.7;3.2;5.9;0;12.5;0;72
21/6/2023 03:00;12.8;1;0.3;0;71;3;0.3;3.2;6.6;9.8;0;12.7;0;72
21/6/2023 04:00;9.9;4;2.6;0;94;6.9;0.3;1.2;3.2;4.4;0;12.8;0;70
21/6/2023 05:00;7.2;4;1.7;0;126;6.7;0.3;2.6;2.7;5.4;0;12.7;0;69
21/6/2023 06:00;9;9;0.7;0;121;3.6;0.5;37.2;9.9;47;0;13.1;0;67
21/6/2023 07:00;0;11;0.8;0;124;3.1;0.7;18.3;9.3;27.7;0;13.8;0;65
21/6/2023 08:00;10.8;9;3.4;0;69;6.6;0.7;15.6;5.9;21.4;0;15;0;62
21/6/2023 09:00;8.4;7;1.9;0;151;6.4;0.7;16.8;7.5;24.3;0;15.5;0;60
21/6/2023 10:00;20.9;10;1.8;0;129;7.8;0.5;0;0;0;0;15.7;0;58
21/6/2023 11:00;0;8;2.4;0;158;10.3;0.4;0;0;0;0;17.9;0;51
21/6/2023 12:00;0;0;2.4;0;132;11.4;0.4;0;0;0;0;18.7;0;48
21/6/2023 13:00;0;0;2.3;0;141;12.7;0;0;0;0;0;18.8;0;46
21/6/2023 14:00;0;0;2.5;0;118;0;0.4;5.5;3.2;8.7;0;20.1;0;43
21/6/2023 15:00;0;4;2.1;0;149;0;0.4;5.7;2.8;8.5;0;20;0;42
21/6/2023 16:00;0;5;2.3;0;142;10;0.4;4.6;2;6.6;0;19.9;0;43
21/6/2023 17:00;4.1;1;2.8;0;114;9.3;0.4;5.4;3.5;8.9;0;17.3;0;50
21/6/2023 18:00;2.9;0;1.2;0.7;77;5;0.7;13.5;8.5;22.1;0;14.8;0;64
21/6/2023 19:00;6;6;3;0;85;2.4;1.1;24.6;11.5;36.2;0;14.2;0;65
21/6/2023 20:00;0;7;1.9;0;141;3.8;0.6;9;9.8;18.8;0;14.3;0;60
21/6/2023 21:00;0;7;2;0;134;5.5;0.4;3.7;5.9;9.6;0;13.9;0;62
21/6/2023 22:00;0;5;2.3;0;79;3.3;0.6;8.9;8.6;17.5;0;13.5;0;65
21/6/2023 23:00;0;3;2.5;0;61;2.6;0.5;8.1;8.5;16.6;0;13.4;0;67
22/6/2023 00:00;0;3;3.9;0;90;6.9;0.3;2.1;2.6;4.7;0;13.2;0;66
22/6/2023 01:00;0;5;1.6;0;49;4.3;0.4;2.1;5;7.1;0;12.9;0;68
22/6/2023 02:00;0;4;1.9;0;46;4.1;0.3;1.6;5.1;6.6;0;13;0;68
22/6/2023 03:00;0;6;2;0;45;2.7;0.4;3.1;7.3;10.3;0;12.8;0;71
22/6/2023 04:00;0;7;0.8;0;64;1.5;0.3;2.6;9.1;11.7;0;12.3;0;74
22/6/2023 05:00;0;6;0.7;0;29;1.2;0.5;12.6;9.8;22.4;0;12.2;0;74
22/6/2023 06:00;0;7;0.7;0;214;1.1;1.1;0;0;0;0;12.2;0;75
22/6/2023 07:00;0;22;1.8;0.2;41;1.2;1.1;51.7;11.9;63.7;0;12.2;0;77
22/6/2023 08:00;0;17;2.6;0;39;2.2;1.2;50.3;12;62.3;0;13.4;0;73
22/6/2023 09:00;16.9;14;1.6;0;52;5.1;0.8;20.8;8.6;29.5;0;15.1;0;64
22/6/2023 10:00;20.1;9;1.5;0;204;8.1;0.8;20.7;11.9;32.5;0;17.5;0;56
22/6/2023 11:00;15.2;11;1.6;0;141;11.3;0.8;10.4;9.1;19.5;0;18.5;0;52
22/6/2023 12:00;16.1;14;3.4;0;108;12.5;0.5;5.1;1.4;6.5;0;19.1;0;49
22/6/2023 13:00;14.8;8;2.9;0;111;14;0.4;4.2;1;5.2;0;20.2;0;45
22/6/2023 14:00;10.5;3;2.7;0;113;14.1;0.4;5.2;1.3;6.5;0;20.6;0;42
22/6/2023 15:00;8.3;3;2.3;0;112;13.5;0.4;6.5;3.3;9.9;0;20.3;0;42
22/6/2023 16:00;10.9;4;2.5;0;126;13.9;0.4;3.8;1.9;5.7;0;19.5;0;44
22/6/2023 17:00;11.4;5;2.5;0;108;12.4;0.5;8.5;3.5;12;0;19.4;0;45
22/6/2023 18:00;8.6;4;2.4;0;99;9.5;0.7;10;6.9;16.9;0;17.9;0;49
22/6/2023 19:00;8;7;2.3;0;96;6.8;0.7;12.1;9;21;0;15.8;0;56
22/6/2023 20:00;11.5;8;2.8;0;80;2.4;0.9;21.8;13.1;34.9;0;15;0;61
22/6/2023 21:00;9.4;7;1.8;0;71;4.3;0.6;10.2;10.4;20.6;0;14.6;0;61
22/6/2023 22:00;8;8;0.5;0;48;1.8;0.8;17.8;16.3;34.1;0;14.5;0;64
22/6/2023 23:00;0;18;2.6;0;45;4.4;0.5;10.6;9.2;20;0;14.1;0;65
23/6/2023 00:00;19.7;3;2.6;0;44;5.7;0.4;3.7;6.7;10.5;0;13.6;0;67
23/6/2023 01:00;14.7;5;2.5;0;46;6.2;0.4;2.6;5.7;8.2;0;13.3;0;68
23/6/2023 02:00;14.1;8;1.7;0;41;4.3;0.4;2;6.9;8.9;0;12.5;0;71
23/6/2023 03:00;10.3;6;2.3;0;68;9.2;0.3;0.7;2.2;2.9;0;13;0;69
23/6/2023 04:00;8.3;5;1.8;0;49;6.2;0.4;2.2;5.2;7.4;0;12.4;0;72
23/6/2023 05:00;6;5;2;0;67;6.3;0.3;2.7;5.7;8.4;0;12.6;0;70
23/6/2023 06:00;9.1;8;1.7;0;62;2;0.5;22.7;12.1;34.7;0;12.1;0;72
23/6/2023 07:00;9;9;2.7;0;39;4.1;0.7;19.3;10.8;30.2;0;12.7;0;69
23/6/2023 08:00;11;11;2.3;0;50;4.7;1;24.5;12.5;37;0;14.1;0;64
23/6/2023 09:00;17.5;9;2.6;0;54;8.4;0.8;19.2;10.2;29.4;0;15.3;0;60
23/6/2023 10:00;15.2;11;2.6;0;69;14.9;0.6;8.5;4.2;12.7;0;17.6;0;52
23/6/2023 11:00;18.4;6;2.9;0;81;17.1;0.5;7.9;4;12;0;19.9;0;44
23/6/2023 12:00;13.2;6;5.1;0;87;14.9;0.5;9.5;4.2;13.7;0;18.5;0;46
23/6/2023 13:00;11.5;5;3.6;0;99;15.1;0.4;6.6;3;9.6;0;17.7;0;53
23/6/2023 14:00;10.3;3;2.1;0;65;17;0.4;5.3;2;7.4;0;20.2;0;42
23/6/2023 15:00;8.1;4;3.9;0;85;16;0.5;7.1;3.5;10.6;0;20;0;43
23/6/2023 16:00;7;4;2.3;0;61;16.8;0.4;6.8;2.8;9.7;0;20.8;0;41
23/6/2023 17:00;19.7;3;4.6;0;260;20.4;0.8;13.4;18;31.3;0;18.8;0;54
23/6/2023 18:00;25.7;19;3.3;0;268;11.1;1;15.1;21;36.1;0;16.2;0;65
23/6/2023 19:00;51.9;24;2.2;0;249;6.2;1;14.8;24.3;39.1;0;14.5;0;71
23/6/2023 20:00;44.1;20;1.7;0;232;4.6;1.1;14.9;26.3;41.1;0;14.4;0;70
23/6/2023 21:00;43.2;18;1.3;0;265;2.5;1.1;15.3;25.8;41;0;13.9;0;72
23/6/2023 22:00;48.4;22;1.3;0;293;1.2;1.4;36.2;32.2;68.5;0;13.7;0;72
23/6/2023 23:00;46.5;32;1.6;0;276;1.2;1.6;59.1;34.8;93.9;0;13.6;0;72
24/6/2023 00:00;64.9;38;1.4;0;287;1.2;1.3;57.6;31.3;88.9;0;13.6;0;71
24/6/2023 01:00;63;26;2.5;0;271;2.1;0.9;25;22;47.1;0;13.3;0;72
24/6/2023 02:00;55.5;18;2.1;0;259;4.2;0.5;7.8;11.7;19.5;0;12.9;0;72
24/6/2023 03:00;54.1;13;1.3;0;258;1.9;0.6;8.2;14.8;23;0;12.6;0;74
24/6/2023 04:00;38.1;13;1.2;0;339;1.1;0.7;16.1;17.2;33.3;0;12.5;0;74
24/6/2023 05:00;30.1;17;1.7;0;254;1.9;0.6;14.3;16.3;30.7;0;12.5;0;74
24/6/2023 06:00;40;15;0.4;0.2;144;1.3;0.7;12.1;17.3;29.4;0;12.1;0;78
24/6/2023 07:00;31.6;18;0.2;0;256;2.3;0.8;18.1;17.8;35.9;0;12.3;0;79
24/6/2023 08:00;22.5;20;1;0;349;5.3;1;32.2;17;49.3;0;15.1;0;69
24/6/2023 09:00;27.9;17;1;0;50;10.7;0.7;16.3;11.5;27.8;0;16.9;0;58
24/6/2023 10:00;21.1;7;1.1;0;126;18.5;0.7;11.8;12.7;24.5;0;18.8;0;48
24/6/2023 11:00;20.7;10;2.3;0;141;20.4;0.4;5.3;3.6;8.9;0;21.1;0;40
24/6/2023 12:00;15.9;6;2.4;0;129;20;0.4;4;1;5;0;20.9;0;39
24/6/2023 13:00;11.6;4;2.5;0;107;19.5;0.4;5.8;2.7;8.4;0;20.9;0;38
24/6/2023 14:00;9.3;2;2.9;0;125;18.1;0.4;3.9;1.5;5.4;0;22.1;0;37
24/6/2023 15:00;7.5;5;2.6;0;152;15.7;0.4;3.7;1.7;5.4;0;21.8;0;39
24/6/2023 16:00;6.5;6;2.5;0;133;13.9;0.4;4.7;2.6;7.3;0;20.3;0;42
24/6/2023 17:00;5.6;4;2.8;0;143;12.4;0.4;3;4;7;0;17.5;0;48
24/6/2023 18:00;8.7;8;1.5;0;144;10.2;0.5;3.5;7.5;11;0;16.5;0;47
24/6/2023 19:00;6.6;6;0.9;0;150;10;0.5;3.1;10.2;13.3;0;15.6;0;50
24/6/2023 20:00;6;6;1.5;0;81;10;0.6;6;10.1;16.1;0;15.1;0;57
24/6/2023 21:00;12.6;5;1.5;0;123;10.8;0.4;2.2;7.2;9.4;0;14.4;0;58
24/6/2023 22:00;9.2;5;2;0;95;11.7;0.4;2.3;7.2;9.5;0;14.3;0;58
24/6/2023 23:00;6.9;5;2.8;0;98;10.5;0.5;6.8;7.6;14.4;0;14;0;60
25/6/2023 00:00;5.7;5;2.1;0;111;14.1;0.4;2;4.6;6.7;0;13.8;0;60
25/6/2023 01:00;6;6;1.7;0;103;14.9;0.4;0.9;3.5;4.4;0;13.9;0;61
25/6/2023 02:00;5;5;2.2;0;83;13.9;0.4;1.9;3.5;5.3;0;13.3;0;63
25/6/2023 03:00;7.8;4;3.2;0;89;15.6;0.3;0.6;1.1;1.7;0;13.4;0;64
25/6/2023 04:00;6.6;5;0.6;0;130;12.4;0.3;0.6;4.5;5.1;0;13.2;0;64
25/6/2023 05:00;5.7;4;0.1;0;247;8.9;0.4;1.3;7.5;8.9;0;13.1;0;66
25/6/2023 06:00;5;5;2;0;85;11.6;0.4;2.6;4.2;6.8;0;12.9;0;69
25/6/2023 07:00;0;6;2.4;0;85;11.7;0.4;3;4.1;7.1;0;13;0;70
25/6/2023 08:00;6;6;2;0;95;13.7;0.4;4.1;3.9;8;0;14.1;0;67
25/6/2023 09:00;6.3;5;0.9;0;102;16.3;0.4;3.7;3.4;7.1;0;14.7;0;68
25/6/2023 10:00;7;7;0.3;0;17;17.1;0.5;4.9;5.3;10.2;0;16.2;0;61
25/6/2023 11:00;5.8;5;0.6;0;97;20.4;0.5;4.4;4.3;8.7;0;18.7;0;52
25/6/2023 12:00;5.7;5;2.1;0;173;18.8;0.4;3;2.2;5.2;0;19.2;0;47
25/6/2023 13:00;5.6;4;2.1;0;183;19.8;0.4;3.3;2.2;5.5;0;19.6;0;45
25/6/2023 14:00;6;2;2.2;0;160;18.9;0.4;3.1;2;5.1;0;18.6;0;48
25/6/2023 15:00;5.9;2;2.6;0;148;20.8;0.3;1.3;0.6;1.8;0;17.9;0;49
25/6/2023 16:00;5.8;5;2.1;0;185;20.1;0.4;3.1;2.1;5.2;0;20.2;0;41
25/6/2023 17:00;6.3;6;2.2;0;104;17.8;0.5;4.1;4.2;8.3;0;17.9;0;48
25/6/2023 18:00;6.2;5;2.5;0;114;17.5;0.4;2.4;3.5;5.9;0;16.2;0;53
25/6/2023 19:00;5.9;4;2.2;0;134;18.1;0.4;1.3;2.3;3.6;0;15.2;0;55
25/6/2023 20:00;5.7;0;2.1;0;95;11.7;0.5;3.7;7.4;11.1;0;14.4;0;61
25/6/2023 21:00;5.6;0;2;0;90;9.5;0.5;5;9.4;14.4;0;13.5;0;64
25/6/2023 22:00;5.6;0;1.2;0;100;9.9;0.5;3.2;8.7;11.9;0;13.5;0;63
25/6/2023 23:00;5.7;5;1.4;0;96;11.1;0.5;3.3;7.5;10.9;0;13.5;0;63
26/6/2023 00:00;5.6;4;2.2;0.5;78;13.5;0.4;1.1;4.1;5.1;0;13;0;69
26/6/2023 01:00;0;6;2.1;0.1;46;13.7;0.3;1;2.7;3.7;0;12.3;0;75
26/6/2023 02:00;0;8;1;0;36;9;0.4;0.8;5.6;6.5;0;11.9;0;77
26/6/2023 03:00;6.1;5;1.3;0;26;3.6;0.4;1.5;10.7;12.3;0;11.7;0;80
26/6/2023 04:00;6;6;1.8;0;33;2.1;0.4;6.4;11.8;18.2;0;11.7;0;80
26/6/2023 05:00;6;6;1.7;0.1;26;1.9;0.4;7.2;12.3;19.6;0;11.5;0;79
26/6/2023 06:00;7.6;5;2;0;31;1;0.7;32.5;15.7;48.4;0;11.5;0;78
26/6/2023 07:00;11.8;10;1.7;0;41;2.4;1;31.7;16.4;48.1;0;12.2;0;75
26/6/2023 08:00;11.9;10;2.4;0;58;6.2;1.2;32.9;17.3;50.2;0;14.3;0;66
26/6/2023 09:00;15.5;8;0.7;0;181;6.1;1.5;48.7;25;73.8;0;14.8;0;64
26/6/2023 10:00;19;19;2.4;0;111;18.6;0.6;11.9;9.9;21.7;0;18.4;0;49
26/6/2023 11:00;26.3;6;2.4;0;148;21.2;0.4;3.1;1.8;4.9;0;18.5;0;45
26/6/2023 12:00;19.2;3;3;0;110;21.4;0.4;3.8;1.7;5.6;0;19;0;41
26/6/2023 13:00;14.4;5;2.8;0;128;22.5;0.3;3;1.1;4.1;0;20.6;0;37
26/6/2023 14:00;10.2;3;3.2;0;118;20.9;0.4;4.2;1.9;6.1;0;19;0;40
26/6/2023 15:00;8.5;2;2.2;0;167;22;0.4;5.1;3.4;8.5;0;21.1;0;34
26/6/2023 16:00;8.4;6;1.9;0;133;20.6;0.4;5.5;4.5;10;0;20.7;0;35
26/6/2023 17:00;6.4;5;2.9;0;108;18.4;0.4;3.9;4.9;8.8;0;18.2;0;42
26/6/2023 18:00;6.9;3;2.4;0;100;14.9;0.6;5.6;8;13.6;0;15.8;0;51
26/6/2023 19:00;5;5;2.3;0;95;10.8;0.7;9.3;11.5;20.8;0;15.1;0;53
26/6/2023 20:00;6;6;2.2;0;93;11.3;0.6;6.3;11.4;17.8;0;14.8;0;53
26/6/2023 21:00;0;11;3.3;0;76;10.9;0.5;5.3;8.6;14;0;14.1;0;60
26/6/2023 22:00;0;8;2.2;0;40;7.4;0.6;9.4;10.3;19.8;0;13.7;0;65
26/6/2023 23:00;0;6;2.3;0;43;7.2;0.5;5.6;10.9;16.4;0;13.5;0;64
27/6/2023 00:00;0;8;2.2;0;46;7.1;0.4;3.9;10;13.9;0;12.9;0;67
27/6/2023 01:00;12.1;5;2.1;0;33;7.8;0.4;3.5;8.7;12.1;0;12.4;0;68
27/6/2023 02:00;17.9;6;1.7;0;36;8.2;0.4;2.7;7.6;10.3;0;12.2;0;70
27/6/2023 03:00;12.8;6;1.7;0;36;6.7;0.4;3;9.1;12.1;0;11.9;0;70
27/6/2023 04:00;9.8;6;2;0;53;11.1;0.3;0.2;4.2;4.5;0;11.9;0;69
27/6/2023 05:00;7.9;5;1.2;0;22;2.3;0.5;17.1;13.5;30.4;0;11.4;0;73
27/6/2023 06:00;9;9;0.7;0;311;1;0.9;0;0;0;0;11.5;0;72
27/6/2023 07:00;35.9;21;0.8;0;39;1.6;1.1;47.4;17.2;64.6;0;12.1;0;70
27/6/2023 08:00;38.5;16;1.6;0;55;3.4;1.4;54.9;19.9;74.7;0;13.1;0;67
27/6/2023 09:00;30.8;18;2.2;0;35;10.6;0.8;18;12.1;30.1;0;15;0;60
27/6/2023 10:00;22.6;9;2.1;0;42;15.5;0.6;12.6;8.6;21.2;0;17.7;0;52
27/6/2023 11:00;22;6;3.7;0;88;22.7;0.5;7;3.6;10.7;0;20.2;0;42
27/6/2023 12:00;23.5;4;4.7;0;96;23.4;0.4;4.7;2;6.6;0;20;0;42
27/6/2023 13:00;17.7;5;4.4;0;85;21.9;0.4;6.2;2.7;8.9;0;21;0;41
